count	reward_sum	squared_reward_sum	length
1331	1.9662121578171252	10046.113053467072	273
1332	118.62199180715524	10092.721049428092	597
1333	57.251785801260525	10074.171150223452	510
1334	60.289002632766966	10063.71588879518	487
1335	317.44543263370326	130.44586552860716	900
1336	58.91717156543004	10074.908318243384	393
1337	-12.48843695220765	10033.522937976253	298
1338	321.82469100737944	142.70392929628844	798
1339	38.37746388438745	10063.910377514714	393
1340	64.74251002614815	10066.526733249191	484
1341	71.47888486664061	10078.546137175965	426
1342	323.83552257073217	155.65385609331207	742
1343	172.00803746148404	10116.692143726325	731
1344	134.51274832560037	10101.85708348183	649
1345	115.63476084384286	10094.813591503214	574
1346	37.2127030912375	10061.909424978861	368
1347	-45.35363436156973	10020.692155309276	200
1348	77.31325418767565	10082.35361002955	486
1349	325.1826802927926	154.48585687059185	741
1350	319.5428652057539	136.46673724755706	823
1351	70.26103646714748	10074.729536697518	462
1352	86.30258425872162	10088.477256270291	451
1353	-81.17634756536773	10004.469507052703	155
1354	-18.237391820292274	10029.855196777109	279
1355	77.41695997209052	10076.01754220724	490
1356	322.1808946152023	147.72449788532072	784
1357	-39.89724942969936	10023.093745346201	208
1358	319.37247152247494	144.1873492736667	867
1359	17.356217628013567	10055.445524567804	303
1360	114.21137711004147	10088.82280307058	600
1361	56.70818209578496	10075.339986623667	390
1362	0.20617698055031042	10039.524592868273	306
1363	135.01908076221602	10105.778721992952	611
1364	-15.663438387138697	10032.315036967691	268
1365	-30.156230337319272	10023.523430483208	276
1366	62.89383761297117	10074.499644045032	425
1367	156.8401457843412	10110.9125525047	677
1368	7.321793470171144	10046.654494817127	299
1369	319.4213328766336	133.6404603010734	863
1370	-80.59971104069146	10004.918014466406	134
1371	5.5771652242239185	10043.861200471625	305
1372	1.358175032037792	10038.607807751368	328
1373	-30.14050245299218	10026.70495313581	251
1374	316.3288621095373	153.73572490024358	859
1375	104.36692456264691	10094.60108757023	498
1376	323.2307237114801	148.14769265456766	790
1377	94.436447121029	10090.459548506375	487
1378	-10.89989441094319	10034.254044189158	301
1379	-6.338266394749596	10037.690281636853	279
1380	170.93777564834534	10137.018545042027	596
1381	319.6202956436371	135.41229140654067	848
1382	161.1940028272748	10119.781525463395	641
1383	321.5705442456901	143.09771330128464	811
1384	-70.02148704516031	10010.008970934365	132
1385	-69.37298861712297	10011.125112352478	164
1386	132.45241929576605	10096.241990665945	671
1387	30.079931320109722	10054.072676919151	374
1388	210.48039426573428	10151.027144959278	751
1389	7.473448441277881	10045.983019379788	314
1390	153.67721725984123	10108.046987248164	664
1391	173.58511962099567	10124.919694182603	689
1392	-21.37007681207541	10030.230222359149	268
1393	105.60938632223835	10084.584151451023	567
1394	324.51910584557834	157.3415411083506	735
1395	181.81714179615443	10130.691617346234	689
1396	16.638146422253726	10050.84493023365	336
1397	317.73206445093996	135.99626515459798	846
1398	81.59659251696587	10080.016883372045	478
1399	-39.748304666986684	10022.466356735014	206
1400	-58.25970781144049	10014.490357788673	189
1401	320.2706054177779	137.10198257657348	844
1402	206.82225848825834	10130.487949512553	804
1403	320.1810157298846	134.01584565712355	851
1404	324.15813749602063	150.25958139949765	774
1405	205.60115491492076	10121.444435971167	902
1406	325.31931727128324	153.6325585201534	748
1407	38.81051843179711	10059.45385545953	388
1408	-48.2520657621368	10019.783605096776	197
1409	8.77344611044363	10043.773435305102	318
1410	186.69112346733704	10146.398380643132	972
1411	323.10068241924535	150.04220039064376	775
1412	33.44768242693607	10059.729917606484	347
1413	323.98649266453486	149.82306085474946	764
1414	322.8167068537038	150.18703110029233	778
1415	73.6725931026831	10071.752791850693	634
1416	319.986560217636	139.3810942321135	826
1417	324.39617800319445	155.78804756489149	753
1418	-70.83566782190263	10009.531884364527	131
1419	-55.402702045673884	10014.403051285239	229
1420	60.63437712677313	10074.07094893895	465
1421	321.2694812273571	142.32397094119287	798
1422	322.4817983565142	148.77449367800733	764
1423	-43.83012119390437	10019.442569139712	210
1424	-31.832154617270007	10025.000107676493	242
1425	-38.67571570614349	10024.10108220186	235
1426	-19.942474639521976	10034.06306977715	233
1427	124.93572049529385	10098.440176750795	574
1428	86.59234005515356	10080.746968317384	501
1429	-58.57652956002144	10016.578917694382	167
1430	174.0207416461027	10137.241527611095	621
1431	323.0919947664947	150.7496286626352	767
1432	147.8133970316584	10123.84315797619	734
1433	318.47787243067967	142.07131477450505	807
1434	323.0905826426494	147.95230988230787	782
1435	322.5658220499127	149.50121010830807	766
1436	-71.94518385298846	10009.744309507088	125
1437	-64.96745938056708	10014.067677927647	148
1438	-48.722261024876055	10018.37135815924	194
1439	33.12997900295568	10063.122946486352	419
1440	113.23685430025262	10093.203308918337	573
1441	-24.969684636202516	10028.866910869732	259
1442	117.343980287434	10100.599807050357	546
1443	30.001879926093977	10056.038804173748	357
1444	59.72598844978563	10072.66371482932	403
1445	67.51950795424204	10078.219131251752	427
1446	-34.652032875904766	10024.163939367278	229
1447	168.67221934245555	10128.420078559002	643
1448	326.01199783481013	158.98508936094598	724
1449	115.57655490898605	10096.979183125735	575
1450	27.06649834115734	10057.775472880503	407
1451	325.66192603529504	158.86014902845784	725
1452	45.362978814506505	10060.169860931544	434
1453	-37.19209186722897	10024.238234734901	212
1454	-44.99912100030437	10020.066045102298	197
1455	323.2630809777034	151.1672659052485	758
1456	52.43942204983546	10067.553091867085	394
1457	-81.86725847897	10004.934661549223	131
1458	-59.519934388881566	10013.801027430109	177
1459	37.680223491486316	10060.372586174833	370
1460	324.05830735575137	155.47583964826973	743
1461	324.5132026696354	151.9079682533324	774
1462	326.17777070683525	163.71281416605723	711
1463	-74.90388607219253	10007.19294070816	134
1464	29.897284460459417	10063.494948197264	365
1465	67.15649481366253	10079.982782719615	414
1466	324.7007566037324	149.3244788401902	766
1467	82.52675525517364	10081.08295431788	499
1468	5.650261683074135	10044.904407723017	304
1469	210.6172947348528	10143.489305223415	759
1470	326.1917833365044	156.63035878036501	741
1471	12.213721693968708	10053.229546993029	287
1472	79.83999217917474	10077.14976351965	475
1473	-65.25408903519545	10012.822851028748	140
1474	324.0834999625008	150.78724577672767	767
1475	57.19905759104677	10074.599549707622	386
1476	-48.70338127415528	10019.341972574113	186
1477	32.76672198419075	10065.29220467992	333
1478	326.8404041375939	161.99671074599982	715
1479	28.975988057309337	10065.323717823117	312
1480	-30.012735528763372	10028.162591863711	221
1481	190.86479086225387	10134.302422659825	704
1482	75.87414561672358	10084.019925972774	453
1483	322.78059936475546	149.9733677671038	770
1484	59.334882323949785	10068.038182929815	457
1485	-25.433369788409763	10029.83478429576	235
1486	-25.7152173452551	10030.439236329534	235
1487	-46.49436457117261	10021.332157571394	183
1488	322.9548498495272	148.21585573481312	771
1489	137.51092920031084	10110.311034484705	578
1490	9.752641680264048	10048.255866079224	299
1491	-64.03509943497536	10017.89881270388	208
1492	90.75729980272027	10089.198775285719	473
1493	33.71829628870802	10056.487141421083	425
1494	-40.45664696890862	10028.328826562392	176
1495	-63.418383883577945	10013.108634216875	157
1496	6.26107965475768	10047.561019268001	291
1497	325.3135628198717	159.3097435839423	735
1498	323.09356072987913	151.93793576308465	759
1499	199.06392754525916	10140.664752476043	718
1500	195.49934142361542	10139.88383294194	697
1501	-69.04963186131302	10009.983755579096	147
1502	100.86379152724268	10088.187376538674	528
1503	108.50727155982383	10097.721347010041	554
1504	133.5474937741208	10101.482179810775	649
1505	-71.61143502787765	10012.007919787467	115
1506	318.6107335500239	149.54217654652803	756
1507	-15.820561724960228	10036.75285313946	240
1508	324.7160818188394	160.29946748671833	728
1509	195.60396800952174	10146.720774256884	681
1510	-23.80139683634613	10033.461490788164	241
1511	-58.10005388691042	10015.485660687822	155
1512	-42.68416301557532	10026.141454267707	176
1513	-47.47983338655654	10020.609633183392	200
1514	322.28574688800705	151.88316000923254	758
1515	213.79226320142402	10151.018994114125	726
1516	-25.641634658248535	10028.890457394138	237
1517	122.0767329176889	10105.092164895748	544
1518	67.98516551818634	10076.564978385757	429
1519	-22.26878825178477	10032.937538620567	265
1520	-3.84414547631377	10040.94021856591	344
1521	321.9592439508641	146.919964893679	789
1522	96.86140301709338	10093.256576479816	489
1523	-77.09078656156531	10008.732487088118	129
1524	61.41893884292048	10082.275825197252	368
1525	33.799772861588764	10053.089362985189	448
1526	-58.083249364885035	10016.691662041441	163
1527	13.972025165763867	10056.45501490641	344
1528	323.1530875450455	158.95202646199076	734
1529	324.42330077983587	155.90927266944126	741
1530	-60.10645962538242	10019.105045521974	187
1531	322.2842445778581	165.8939724207226	687
1532	6.149284257084446	10045.461834564456	307
1533	323.8426127136035	158.25830433534063	725
1534	-57.5938903198442	10013.37242169626	207
1535	108.83749375429002	10103.574496620282	515
1536	-31.60597156112317	10026.8096562896	220
1537	70.89902147552547	10077.586056051436	432
1538	203.18188035268435	10143.393682124975	861
1539	176.24585551857575	10115.757897889855	750
1540	317.5947380355497	152.19658355204268	754
1541	321.66042051873507	145.90186855776145	798
1542	52.00627445527326	10065.951453064861	413
1543	201.72989566589257	10145.980187072098	726
1544	324.4003661166205	153.99917951904936	751
1545	-17.43524429996978	10039.152092789127	259
1546	325.62317053236745	157.582520660552	747
1547	98.54177267101014	10091.523718920058	516
1548	11.982792090522878	10054.621625548634	279
1549	5.312418215913112	10048.311763094998	327
1550	26.600149075240594	10057.973105641224	332
1551	52.24039220712149	10071.170915543998	397
1552	157.81373784375302	10125.933109389845	602
1553	-70.2202046207195	10009.435714851807	151
1554	325.2135683931798	160.1822765201893	728
1555	122.42733544736663	10104.582257034153	559
1556	122.65492967615725	10111.015813043987	516
1557	324.75303839091947	159.81343047804862	741
1558	125.05331323569774	10108.249387401196	547
1559	325.0666602351991	160.2379370685713	727
1560	325.25422709812113	159.2746616177669	743
1561	-74.73563072969576	10007.630070735855	161
1562	-54.5484047158876	10017.687683412902	167
1563	72.72395873459965	10078.370796568372	458
1564	323.6079016355226	154.42331407782018	781
1565	-6.405504897986262	10040.594131852684	264
1566	-62.59536712297837	10015.251959656238	138
1567	-35.30436941665583	58.66808522330756	2000
1568	-38.70416800040605	10024.517826819543	211
1569	175.44969061751937	10130.552648474333	652
1570	157.39387536276968	10122.770567905705	628
1571	318.3574429783175	142.4199393088753	866
1572	318.140903026025	141.10462763458176	845
1573	-4.423464615502823	10047.176649130546	240
1574	60.07115419320431	10072.962949878714	404
1575	50.787454235420256	10075.446876493468	446
1576	-29.075973351147013	10027.980388430991	251
1577	318.9321738170438	139.42039586467322	829
1578	0.6815231490820679	10047.918616510817	262
1579	327.7497446838599	166.07559332234385	716
1580	319.3400197668522	154.52511781121254	766
1581	-77.72025485726456	10011.424173865364	253
1582	321.49514389963656	153.60998050940225	739
1583	70.67966443341518	10083.117863438376	452
1584	324.30084123219194	157.71962132564266	742
1585	-32.45876151638882	10027.565352299316	222
1586	17.750578683890154	10051.580907867154	321
1587	54.05772676351714	10074.362956999224	375
1588	134.79027573813184	10100.592925317902	629
1589	-4.196441328349351	10041.07146175814	269
1590	-36.986033195181726	10027.639344862357	221
1591	134.6849836330889	10118.251584664826	531
1592	325.6487199348478	162.23989993076682	731
1593	51.63974706206068	10076.824116032358	354
1594	327.13842867714806	162.9840992222741	725
1595	55.65028978764275	10072.066079476805	395
1596	4.701475848119472	10041.519309820256	313
1597	107.9899045465306	10089.398980527858	562
1598	154.42975064266176	10123.31982077498	595
1599	155.8368340372698	10130.317701072832	576
1600	148.25518944773248	10127.22903113695	539
1601	327.6296676820522	169.15907519303062	696
1602	327.1572137093872	164.00497312155255	719
1603	324.5829537621225	162.33337325130523	717
1604	134.8148317336698	10116.159617434914	572
1605	190.96114353925742	10145.94129446503	678
1606	172.0780858366939	10142.68395286459	576
1607	-70.16637642541698	10009.430498367461	151
1608	308.39596452677307	160.82278375138455	999
1609	-43.474884205370024	10025.093527027211	175
1610	-58.08233027340068	10017.12456460451	167
1611	20.70196157811334	10054.963583283043	323
1612	159.45043340233212	10125.238307750973	596
1613	322.7463200999692	154.21696166016318	755
1614	49.976499144619595	10071.735896439404	414
1615	324.9286039226428	162.63177759178416	710
1616	221.22968400288158	10150.821666652262	766
1617	-15.638984552821654	10034.831340552924	258
1618	21.986361586484392	10049.125372091914	410
1619	43.301629594561916	10062.974910686362	389
1620	78.79433663645705	10080.614449624254	459
1621	82.41582199651205	10088.160589072855	499
1622	-28.525980619379183	10031.16129959215	213
1623	322.4667008936785	155.14069082977107	757
1624	140.4800477680743	10107.671199556167	682
1625	326.4558665421303	164.89722622870732	702
1626	-35.23636329072046	10024.332067794485	232
1627	323.64545185866297	159.6576271469331	720
1628	21.42946847086408	10057.539474480005	306
1629	46.727003250675125	10067.006375162458	397
1630	318.72645347067106	143.45588605628387	842
1631	-5.23239723155244	10037.413630491093	303
1632	89.26498062523663	10080.004804248965	582
1633	73.11038479937955	10079.81626158351	437
1634	-4.914342193078696	10043.924230642135	252
1635	33.948864860296425	10062.253026935157	408
1636	-5.2858718280581485	10037.409634690679	324
1637	-11.037247318339226	10041.239417382074	239
1638	-59.06583697098036	10016.58948681165	147
1639	323.9441405889386	155.72440997820468	739
1640	324.1513301758173	155.33029916956013	744
1641	50.99637314587744	10074.410976930327	376
1642	324.05157560343207	159.57509279828753	741
1643	71.33915324587937	10078.48122327747	429
1644	33.40723451316401	10057.642652872204	376
1645	172.44819789039116	10131.500729078525	643
1646	326.23022954248876	159.98759756174096	725
1647	164.21557344570584	10122.611525738037	649
1648	80.75634492369159	10082.251838787779	471
1649	39.88504846309439	69.47603124386656	2000
1650	323.33190413779124	159.8751350584086	737
1651	119.94740377470228	10102.465853033147	558
1652	324.33217195366626	153.40723657139077	760
1653	323.4197914201182	156.64752538671542	755
1654	-7.435090160884428	10037.978961286164	331
1655	324.3606224113627	159.04043872072515	732
1656	-55.418402718827885	10016.913004898226	182
1657	328.3395223072497	173.5349676231531	688
1658	30.492578739210074	10060.22894175561	336
1659	-64.89073051009683	10012.048080423614	147
1660	-48.07412649110165	10021.105426166096	177
1661	22.4489166176419	10059.266515044605	340
1662	34.073834998436524	10061.741176703401	354
1663	102.73952293519503	10100.952342275856	471
1664	-25.71008969432887	10034.80262884809	210
1665	32.06368664093728	10064.216110800144	323
1666	46.028588446225314	10067.631369816463	366
1667	78.49828059129044	10078.46713353333	491
1668	-56.157665356496324	10015.663798120251	189
1669	-65.26850074197367	10013.549066246207	138
1670	320.48831585914155	149.5034581873028	788
1671	-37.82434865438468	10024.57294069045	210
1672	-61.36739148387328	10013.16578915007	162
1673	-46.56551842208021	10023.485320322216	165
1674	55.17611446045336	10070.974391811691	404
1675	38.16188022793773	10067.27431611477	333
1676	326.73324164509	169.74010521111038	696
1677	-50.856563430756246	10020.00993376581	172
1678	-44.84795857493775	10023.3944473058	211
1679	-33.853491762235606	10028.478793653407	225
1680	-17.990333511454168	10034.779709865545	248
1681	319.87437942506125	150.48949888036398	742
1682	24.291356689357528	10060.304142847062	310
1683	326.72295535586716	171.65107798381268	676
1684	-58.62476950367991	10017.243920935372	157
1685	328.65011782362166	173.07189733774769	680
1686	82.29655448181487	10089.214885143183	443
1687	-9.037876843216083	10041.637020330216	256
1688	47.892915972792224	10069.92378915049	378
1689	322.73039561819684	155.93258643313945	732
1690	-72.22947114269738	10008.646360214949	136
1691	321.29841565783335	151.01601404795258	762
1692	44.53179273561534	10070.327145545949	356
1693	323.96134768275755	164.05491787637382	709
1694	322.0710670154281	151.470115448098	767
1695	186.70846993609013	10149.497082790158	638
1696	159.4581931158712	10124.155017800766	649
1697	323.7932230300609	168.47246734246963	708
1698	327.0488317789483	164.98910703112273	705
1699	325.44482227120886	157.32192776841794	749
1700	325.00472510451516	162.26582012966918	708
1701	319.8780678475109	143.6439646226898	813
1702	120.6076043450696	10100.592334709529	544
1703	326.0829273166987	161.20670219885218	729
1704	78.3021134304735	10087.747948986005	434
1705	122.65975647852139	10105.216675508791	543
1706	131.58998037706237	10114.26606547391	551
1707	124.82208965323639	10100.198757998203	596
1708	10.913729128402139	10046.819162664104	545
1709	82.17602253914788	10091.98546543185	485
1710	-66.6738616542186	10010.269245372867	156
1711	321.7979824386496	144.27020994176786	800
1712	-34.63603401731463	10026.204755367256	212
1713	171.3279429980945	10131.405350919684	638
1714	327.98027058994563	166.17106729140264	704
1715	-41.38816422664697	10023.888934400402	220
1716	316.6367216492339	151.49146627596056	893
1717	108.52263350832197	10097.382801310005	531
1718	114.75513895287546	10104.03073292649	594
1719	158.06447471261288	10128.581157730785	587
1720	-11.953488697253675	10036.247217423017	287
1721	53.33382682846769	10075.231869037481	360
1722	-54.52611811869508	10024.646812958415	197
1723	-56.42923732710409	10015.368844457518	191
1724	143.60912982210758	10118.374163747529	591
1725	-21.824095680157697	10033.480985620965	274
1726	78.48314154638788	10087.957579669299	426
1727	120.26768605067608	10114.034719966314	484
1728	328.29785832683774	172.36736690758963	691
1729	-35.45486779710954	10027.076980147935	206
1730	-36.797465578644676	10028.06939337936	258
1731	-58.79830430830248	10017.092943078667	152
1732	-53.65914566958048	10016.773128980232	172
1733	-30.793335599879924	10029.144046527832	217
1734	68.26597980780531	10083.609401796028	405
1735	132.86674799156094	10114.640828130874	557
1736	141.94934916186395	10112.541222941096	726
1737	-76.02973016085545	10007.26803519515	137
1738	39.75960707940533	10074.80186724459	328
1739	72.14785825350071	10074.730359728732	532
1740	115.44319815453363	10107.822337598589	510
1741	-66.03969752922883	10012.588424593298	145
1742	-38.727554386939055	10022.855613671825	238
1743	123.53558738393161	10115.899009786343	489
1744	187.966852398948	10140.732149193984	659
1745	65.77530102181672	10085.836717506183	397
1746	-75.48321289956831	10007.295567843352	145
1747	145.410709655603	10123.311458162665	550
1748	143.8371289146001	10119.914761511911	582
1749	-3.266856335026887	10048.447922487412	243
1750	132.88028521211695	10120.696715853253	539
1751	138.4432645759596	10120.624424494925	531
1752	108.52191157768155	10096.58214614518	533
1753	328.78685034944715	171.025909406431	688
1754	-30.5730001523673	10027.142276904431	250
1755	-4.742191318925336	10042.159482823801	280
1756	161.3089362391749	10132.25748648469	578
1757	-62.37624607717769	10014.642178879316	159
1758	174.11352013941695	10131.679040617102	729
1759	23.087507129029973	10063.163413438098	346
1760	73.65914025953569	10087.171937240482	403
1761	-1.1515953081482877	10043.389617407202	283
1762	319.9065226441457	143.58317460030173	808
1763	122.00595737891038	10106.55082941267	534
1764	322.4167084041188	163.82513246240487	776
1765	70.7517785283739	10083.265992935716	412
1766	-57.4131104992596	10020.777535898553	241
1767	-75.08971673470279	10014.087087951013	189
1768	-11.019039067997952	10042.718604922082	257
1769	-10.083170598677228	10039.564599762232	272
1770	-67.5328295498841	10012.200811924427	144
1771	-65.5457723286384	10011.693328923457	152
1772	-4.782257148747647	10040.298849672898	275
1773	321.2565810069934	151.10851144052268	766
1774	-52.57826933475407	10019.692864008523	167
1775	28.040156226984294	10056.277373910898	356
1776	35.80740820112632	10059.789664853539	371
1777	126.46676219759294	10112.020541137537	542
1778	-26.64840088343098	10032.215337344585	213
1779	-71.73169014067014	10008.990749559016	144
1780	-6.7236410317669595	10043.8314910602	244
1781	328.85713610540023	173.34357325658596	678
1782	38.715271658720184	10069.553206887791	335
1783	-31.974430750530857	10028.391970483563	218
1784	135.71415622686467	10121.320359459192	534
1785	326.0008960715353	169.69884577021952	696
1786	-60.72907405496838	10016.458186453818	141
1787	30.455579869868643	10063.447670621921	319
1788	-16.77264051134857	10036.402844058417	267
1789	70.35525423916948	10085.63604865419	390
1790	-81.27684638766029	10006.160260614079	154
1791	49.36684645052813	10071.198281602707	370
1792	121.47563006506559	10112.584103271207	490
1793	6.527229068177647	10049.03750997216	286
1794	323.60687265560813	166.8225678241524	748
1795	-49.69216362056486	10020.267638316222	181
1796	-31.810451457575354	10029.03137085187	218
1797	38.623590382095756	10065.629645109671	346
1798	322.7206884767453	158.98099473226503	735
1799	77.61106164132511	10087.689109693656	423
1800	-8.834912726716695	10041.69407914268	271
1801	30.965324583176198	10063.0414940915	325
1802	-32.530750115118835	10028.504252858906	231
1803	104.45014216990293	10105.713896129957	448
1804	181.1079216830064	10137.42625101028	647
1805	-44.15547424470532	10022.259382773915	207
1806	-9.199401910434759	10039.043673237587	262
1807	213.0086409070667	10160.123008622122	680
1808	14.148880371915808	10046.440799740161	363
1809	-11.585236253894792	10039.472397628642	244
1810	152.67082870696782	10127.449098850515	631
1811	70.81380382505338	10076.954492293136	478
1812	-47.30534999396822	10022.144436187802	181
1813	108.77618687625883	10111.06436982473	445
1814	121.07629388173228	10099.478678068414	576
1815	179.71133638355985	10136.24228090765	644
1816	326.42550971533115	167.1635042377017	709
1817	-50.31624473468093	10018.700223179632	180
1818	-21.74538686390956	10036.2712293615	221
1819	-3.3243622993511224	10041.929744426201	301
1820	-57.72290763509418	10016.146296717616	200
1821	104.32499378146454	10106.241725448446	452
1822	38.944260620863986	10070.47495477338	329
1823	122.17631016870834	10115.886554172906	487
1824	59.09442339780088	10078.357788460511	409
1825	-20.20183840019655	10034.63767296548	259
1826	-45.28258039500899	10019.915440590381	226
1827	-38.08078734062086	10025.116452077606	225
1828	-54.88760032007412	10017.916615406726	164
1829	-80.09336534782942	10006.359186042664	137
1830	-8.118110197070223	10040.595555523343	259
1831	94.0630445597308	10099.263903777994	446
1832	-34.811096296558404	10026.929223114535	228
1833	12.099324917686133	10049.524522910458	308
1834	326.36733197746344	168.75769394711895	694
1835	31.112443948821237	10064.37022495085	331
1836	-76.08964254118567	10007.586194715808	120
1837	5.175222049861489	10051.078265294023	278
1838	86.49076415520378	10090.077125966262	474
1839	94.20005592109823	10093.582131759458	475
1840	141.64259891754722	10116.87397159752	606
1841	325.9138897614087	169.49306610912373	706
1842	-36.1036342682781	10025.181617162314	238
1843	1.5111634764749908	10047.158483943498	291
1844	13.495301059927286	10053.701375502837	301
1845	-41.4937728787058	10021.892869104882	243
1846	-39.71041657918764	10023.708456586468	212
1847	-51.776091225425226	10018.742759770048	194
1848	109.27160587359216	10107.648004267827	479
1849	-58.21543785449652	10017.337660400277	166
1850	-25.47457195587944	10030.436620101387	232
1851	39.00926637580332	10066.559497251526	348
1852	40.70602212432641	10063.144964575209	396
1853	327.04276401363063	178.37415587969792	679
1854	110.3157608708182	10104.358411111756	507
1855	9.127964042580473	10058.340578650215	413
1856	201.9624570837458	10150.780509065005	708
1857	84.69380269843708	10096.044418877078	425
1858	80.49381249076836	10089.099847256619	430
1859	84.66256587976889	10092.080249619969	438
1860	84.95718533346033	10091.349135150898	437
1861	54.47478201542867	10072.815673636656	381
1862	75.30479773856399	10089.253223690157	413
1863	66.13840555001931	10086.712616693541	370
1864	53.65204341969891	10078.627635806404	352
1865	14.651950715845345	10053.440179743264	324
1866	48.766949196403345	10076.798996331163	336
1867	-41.84908581446335	10023.554417243435	187
1868	101.36556785593311	10098.404176659145	479
1869	9.654280782155467	10055.225149125132	270
1870	91.91186441200634	10090.413697478387	462
1871	123.00859889631204	10110.95841668156	505
1872	329.48726591906217	176.37363182906705	675
1873	-15.688572433987616	10038.359760108233	235
1874	-72.71732295464119	10009.240111010984	171
1875	327.5036572927609	171.2029082020546	686
1876	-17.991114845963452	10035.034654354224	240
1877	-46.79055907437483	10022.244529877426	175
1878	157.1166804734271	10126.690094739419	585
1879	-30.974965873545685	10032.050219561615	226
1880	-34.807231308932046	10029.30533965635	236
1881	168.89312727961817	10147.204145277889	552
1882	327.4926732406695	172.23643770427296	694
1883	-25.985186703524917	10029.53148023562	236
1884	128.82526223880512	10119.502090822922	507
1885	36.73577226801865	10062.649197848905	365
1886	39.7370961019941	10068.421916288702	348
1887	-6.881592937615039	10043.084817998095	252
1888	28.23578937915036	10062.208907160073	332
1889	-69.15149327200358	10011.263734354558	131
1890	-62.217971131941844	10013.326905808526	149
1891	54.70536686507987	10075.414182225164	368
1892	-36.07757835427564	10029.816227968591	226
1893	64.3093350334336	10085.897676355235	370
1894	88.80408655927187	10088.451091495628	472
1895	-63.4293430202563	10012.45644539586	179
1896	-52.289045049229884	10020.740570206955	165
1897	208.05655799175247	10163.279790765939	650
1898	-54.97850741525947	10018.03674637501	158
1899	-24.466339135056415	10033.898265527208	234
1900	18.222325796214392	10054.507788872479	309
1901	-22.210570223326016	10030.562920611734	253
1902	-23.899716272458065	10036.628804271035	234
1903	-78.60782329301668	10007.554986713052	108
1904	68.39398016584926	10084.398028009567	393
1905	-19.785652823088583	10038.244560194902	218
1906	-52.168576262694714	10017.94358295192	168
1907	321.56290656873307	168.63553469848813	682
1908	40.76421083059117	10064.060262833213	377
1909	91.34157515309184	10095.612741869982	471
1910	38.345058992676655	10078.183652180333	347
1911	52.3920512580886	10074.87342545937	366
1912	152.48693713592453	10125.612024267106	574
1913	43.22689837904193	10072.396761593012	337
1914	-40.66258935483002	10027.973228866775	256
1915	-10.263943954238599	10038.038697240509	264
1916	-45.16191103436556	10026.280318822173	209
1917	-67.09689985373606	10011.276831659887	207
1918	-29.196249921237822	10030.397393821548	230
1919	179.32722470377246	10147.230835139542	589
1920	134.02186216360016	10112.666317238594	603
1921	-14.70436582147795	10036.497781193988	251
1922	69.24799547865783	10085.376092504166	401
1923	49.69216439882922	10071.429775070943	382
1924	118.1300213749779	10118.278869038075	461
1925	-4.368374999084594	10047.130835605754	246
1926	-8.296081147193618	10043.898154070075	245
1927	-64.4968204947379	10011.238481624527	170
1928	-33.253497343266275	10028.600602096178	205
1929	-45.32604973852017	10019.849857438448	215
1930	-40.52613167593761	10023.040642017997	211
1931	10.893447620279218	10051.84132655913	291
1932	15.414624590090398	10049.131778178384	322
1933	91.7000188443651	10096.207761675743	443
1934	-32.91329000146128	10031.073052313102	191
1935	78.59604787591911	10093.698820588344	442
1936	9.661127377368459	10046.112040593745	328
1937	-53.99415667418501	10020.393082285764	185
1938	-19.773088818254806	10032.39688231091	273
1939	154.53226012257684	10130.832737478251	572
1940	-2.846729015381186	10037.869571215473	299
1941	-2.34777217553318	10049.174552785822	242
1942	31.859972804746633	10064.658534655706	321
1943	-35.92577641206948	10024.135846423205	229
1944	-38.112427726088036	10024.992470907206	206
1945	324.6367134373827	153.97675002360612	757
1946	-73.52963209014288	10008.532446826883	167
1947	-35.36354501340132	10028.655698761466	197
1948	153.77383395783895	10134.49763544758	559
1949	134.84925100597965	10115.870158155833	559
1950	147.9645446306403	10127.485515218339	618
1951	-60.56918799332887	10015.776775300608	143
1952	29.800946223939093	10061.268895934214	331
1953	-11.720208062191787	10040.879030380882	243
1954	-0.3112369875021699	10046.489438864226	296
1955	74.49825326226323	10085.647487589245	414
1956	-10.797073874070918	10042.187738186016	235
1957	-19.697087936301642	10036.205315804413	227
1958	327.03664502054056	170.86159200051878	686
1959	60.71913056229076	10073.186335009948	430
1960	-0.9887889872212128	10043.480613502594	290
1961	199.0575755591213	10154.51704453995	667
1962	30.147429105069108	10064.072529081946	322
1963	-3.0564333963758514	10043.275080797119	272
1964	-9.340613709397772	10043.312531760816	239
1965	99.58565789018499	10087.480991515411	555
1966	45.41791390559382	10074.009828045364	341
1967	103.49537881185381	10095.062223148841	562
1968	-28.233108625961336	10031.206577981508	213
1969	53.21876311083611	10077.198044586323	373
1970	-67.74809724730812	10012.070042595104	140
1971	147.04924961438374	10113.776724582593	637
1972	34.36395134968086	10060.892433879584	356
1973	-56.9976338380426	10014.411161070235	184
1974	-29.342030114710695	10036.272045637977	264
1975	102.9147378016907	10103.977876464249	453
1976	200.90660708267757	10154.214506932582	690
1977	69.67896474381834	10085.660302869137	400
1978	88.10397800929795	10099.211463142463	416
1979	123.99166184596783	10114.678442376582	501
1980	-3.7628926422061113	10042.054197017207	378
1981	-62.38609434081631	10016.134163990817	147
1982	191.73001559397937	10154.058401494603	621
1983	44.32927347435995	10067.683896005023	397
1984	21.711198821562576	10057.26989610405	322
1985	106.45438887760895	10106.094599871436	478
